id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
501,24,65,1995,8,Male,952 Plum Avenue,"$17,267 ","$35,212 ","$56,286 ",765,2
178,47,66,1972,7,Female,27 Third Avenue,"$24,057 ","$49,045 ",$0 ,727,3
1077,57,54,1962,12,Female,886 Plum Boulevard,"$17,899 ","$12,044 ","$10,323 ",576,3
914,38,71,1982,1,Male,10 Norfolk Boulevard,"$22,638 ","$46,160 ","$87,459 ",763,4
1840,46,71,1974,2,Female,576 Martin Luther King Street,"$21,702 ","$44,249 ","$103,229 ",706,5
550,76,70,1944,2,Male,4937 Maple Lane,"$21,219 ","$30,248 ","$35,766 ",763,4
1869,28,71,1991,9,Male,96707 East Boulevard,"$16,912 ","$34,487 ","$52,077 ",702,1
977,83,67,1936,12,Female,237 Hill Boulevard,"$13,917 ","$22,873 ",$0 ,710,5
933,50,69,1969,5,Male,7037 Wessex Avenue,"$21,234 ","$43,290 ","$90,238 ",690,4
938,28,73,1991,7,Female,875 Plum Street,"$24,982 ","$50,934 ","$54,406 ",720,3
622,23,65,1996,12,Male,986 East Avenue,"$42,884 ","$87,437 ",$0 ,738,2
796,25,70,1994,5,Female,8199 Norfolk Avenue,"$21,177 ","$43,178 ","$74,257 ",746,3
621,51,63,1968,3,Male,2227 Federal Lane,"$13,425 ","$27,372 ","$54,474 ",612,1
1038,33,65,1986,8,Female,19 Valley Stream Drive,"$18,025 ","$36,755 ","$96,292 ",810,2
1687,70,64,1949,12,Female,469 Grant Lane,"$24,485 ","$40,189 ","$24,169 ",621,1
1890,29,65,1991,1,Male,338 Spruce Lane,"$15,708 ","$32,024 ","$69,171 ",754,1
544,34,65,1985,5,Female,100 Rose Lane,"$29,426 ","$59,999 ","$128,311 ",676,1
810,77,65,1942,5,Female,239 West Drive,"$16,521 ","$22,540 ","$16,946 ",705,6
58,38,66,1981,4,Female,6561 George Avenue,"$25,756 ","$52,512 ","$95,640 ",706,2
1986,44,69,1975,12,Female,5887 Seventh Lane,"$23,752 ","$48,430 ","$62,384 ",716,2
1084,36,66,1984,1,Male,152 West Drive,"$31,518 ","$64,262 ","$75,415 ",775,4
1349,48,64,1971,8,Female,716 Lake Avenue,"$13,862 ","$28,267 ","$35,727 ",799,3
1825,70,65,1949,9,Female,817 Ocean Avenue,"$24,849 ","$45,754 ","$9,066 ",718,4
98,80,67,1939,4,Female,7872 Oak Drive,"$15,755 ","$16,646 ","$1,639 ",590,2
615,35,65,1984,3,Female,3963 Essex Drive,"$21,956 ","$44,766 ","$68,989 ",713,2
1488,34,66,1985,11,Female,6427 12th Boulevard,"$20,155 ","$41,091 ","$86,837 ",695,6
211,43,71,1976,5,Male,441 River Street,"$14,214 ","$28,983 ","$36,482 ",755,3
1443,47,69,1972,7,Male,318 Ninth Lane,"$17,175 ","$35,016 ","$54,455 ",732,3
801,82,69,1938,2,Female,2303 12th Lane,"$14,989 ","$23,175 ","$1,626 ",723,5
655,49,66,1970,3,Female,211 Lexington Drive,"$14,880 ","$30,340 ","$64,661 ",552,3
669,38,62,1981,9,Female,2182 Martin Luther King Street,"$20,177 ","$41,141 ","$71,060 ",683,2
1726,67,65,1952,10,Female,3667 Washington Avenue,"$34,974 ","$23,533 ","$23,132 ",687,1
444,24,68,1995,9,Female,549 Ocean Boulevard,"$12,939 ","$26,382 ","$13,161 ",748,2
418,29,66,1990,7,Male,7333 George Street,"$25,449 ","$51,891 ","$83,166 ",693,4
242,41,65,1978,6,Male,6389 El Camino Drive,"$21,365 ","$43,560 ","$58,544 ",850,5
168,51,56,1968,7,Female,2920 11th Boulevard,"$15,553 ","$31,713 ","$42,895 ",646,1
960,29,66,1990,8,Male,506 Washington Lane,"$26,180 ","$53,376 ","$60,953 ",750,3
1911,58,75,1961,11,Female,3856 Valley Boulevard,"$16,574 ","$33,793 ","$108,196 ",768,4
259,71,65,1948,5,Female,391 South Street,"$22,585 ","$38,009 ","$20,529 ",689,3
300,40,64,1979,12,Male,69 Martin Luther King Street,"$37,131 ","$75,711 ","$121,251 ",750,1
1967,55,74,1964,9,Male,3570 North Boulevard,"$30,307 ","$61,793 ",$686 ,767,4
434,31,74,1988,10,Female,7808 Lincoln Drive,"$26,190 ","$53,395 ","$73,370 ",785,3
1076,61,66,1958,8,Female,3987 11th Drive,"$18,316 ","$37,342 ","$48,611 ",779,5
723,59,68,1960,5,Female,3179 Seventh Drive,"$17,359 ","$35,397 ","$55,112 ",828,5
1398,52,66,1967,4,Male,304 Third Boulevard,"$34,756 ","$70,862 ","$16,595 ",745,5
1464,63,61,1957,1,Female,99 Valley Stream Street,"$30,839 ","$49,569 ","$58,019 ",682,2
1505,29,69,1990,11,Male,556 Fourth Street,"$18,479 ","$37,677 ","$66,737 ",685,2
1130,50,65,1970,1,Female,801 Mountain View Street,"$21,756 ","$44,355 ","$44,779 ",680,3
62,78,68,1941,11,Female,9911 Rose Street,"$15,296 ","$22,290 ","$9,235 ",716,6
1623,32,73,1987,4,Female,8121 North Boulevard,"$17,278 ","$35,227 ","$25,277 ",746,3
1416,73,65,1946,9,Female,8258 Jefferson Drive,"$24,172 ","$48,750 ","$18,724 ",709,8
1998,65,67,1954,9,Male,10 Third Avenue,$0 ,$645 ,$790 ,688,3
1299,40,70,1979,11,Female,2578 Park Boulevard,"$18,295 ","$37,299 ","$31,923 ",723,2
303,94,66,1926,1,Male,93 Lafayette Boulevard,"$27,185 ","$60,080 ","$1,807 ",690,6
1138,51,64,1968,3,Female,5334 11th Avenue,"$20,542 ","$41,886 ","$107,734 ",768,3
1750,47,55,1973,2,Female,892 Elm Street,"$34,681 ","$70,711 ","$100,226 ",741,2
1117,49,68,1970,4,Female,2350 Bayview Street,"$13,582 ","$27,691 ","$24,480 ",687,2
1322,35,62,1984,5,Female,775 Essex Lane,"$22,319 ","$45,508 ","$93,806 ",636,1
878,45,65,1974,3,Male,13 Lake Drive,"$19,663 ","$40,093 ","$81,752 ",615,2
609,59,62,1961,2,Male,795 Tenth Street,"$18,408 ","$37,536 ","$63,386 ",717,3
761,18,69,2001,3,Female,94 Lafayette Avenue,"$27,576 ","$56,222 ","$63,846 ",726,4
1313,35,67,1985,1,Male,9853 Sussex Street,"$14,798 ","$30,172 ","$39,959 ",653,2
1558,47,65,1973,2,Female,675 Little Creek Drive,"$25,172 ","$51,330 ","$106,161 ",597,2
399,37,68,1982,5,Female,365 Ocean Lane,"$31,514 ","$64,252 ","$92,973 ",802,2
325,45,57,1974,11,Male,7044 Plum Street,"$19,589 ","$39,942 ","$52,441 ",709,4
689,65,62,1954,3,Female,440 Maple Drive,"$18,012 ","$39,077 ","$14,019 ",709,1
1763,49,66,1970,6,Male,6593 North Avenue,"$18,660 ","$38,039 ","$27,179 ",717,3
717,23,65,1996,8,Female,361 Fourth Street,"$26,325 ","$53,675 ","$82,373 ",659,5
884,75,64,1945,2,Male,3095 Eighth Drive,"$21,663 ","$42,812 ","$22,171 ",631,4
1701,56,67,1963,4,Male,942 Lincoln Lane,"$11,393 ","$23,231 ","$48,624 ",726,3
117,20,71,2000,1,Male,58 Bayview Street,"$14,824 ","$30,229 ","$43,239 ",595,3
126,63,65,1956,10,Male,5159 Wessex Avenue,"$13,047 ","$26,600 ",$0 ,799,4
1051,32,71,1987,11,Female,13 Norfolk Avenue,"$24,424 ","$49,800 ","$137,460 ",694,2
462,63,57,1956,9,Female,219 Ocean Avenue,"$24,571 ","$50,696 ","$32,793 ",767,5
1454,30,64,1990,1,Male,7051 West Drive,"$17,564 ","$35,813 ","$43,474 ",748,2
467,38,65,1981,9,Male,969 Lexington Lane,"$21,988 ","$44,831 ","$20,906 ",705,3
1802,39,62,1980,11,Female,719 Third Lane,"$29,088 ","$59,313 ","$102,360 ",802,2
1563,49,67,1970,8,Female,924 Spruce Street,"$11,073 ","$22,583 ","$62,461 ",683,4
1235,18,65,2002,2,Male,283 Rose Lane,"$30,564 ","$62,316 ","$146,487 ",813,1
587,20,62,1999,8,Male,5310 Hillside Avenue,"$12,433 ","$25,350 ","$70,475 ",643,2
709,26,66,1993,9,Female,3114 East Street,"$21,057 ","$42,931 ","$48,783 ",742,3
1036,19,68,2000,5,Male,5966 Hill Boulevard,"$24,817 ","$50,602 ","$66,762 ",722,2
372,32,71,1988,1,Male,4725 North Street,"$12,101 ","$24,668 ","$22,338 ",756,1
929,63,62,1956,4,Female,899 Grant Lane,"$44,106 ","$56,102 ","$59,198 ",850,1
253,61,62,1959,1,Male,4110 Lafayette Boulevard,"$21,705 ","$44,257 ","$110,587 ",664,2
1549,68,74,1952,1,Male,731 Martin Luther King Boulevard,"$31,072 ","$63,355 ","$140,526 ",747,5
529,55,68,1964,8,Male,9604 West Boulevard,"$22,448 ","$45,767 ","$41,791 ",721,4
1306,46,58,1973,5,Female,136 Tenth Boulevard,"$16,252 ","$33,137 ","$40,559 ",706,2
1798,79,65,1940,4,Male,760 Tenth Avenue,"$24,926 ","$37,898 ","$32,994 ",517,2
389,27,67,1992,7,Male,9517 Ninth Street,"$26,033 ","$53,082 ","$106,945 ",689,3
1829,25,68,1995,2,Male,4920 Valley Stream Drive,"$21,682 ","$44,204 ","$59,310 ",710,3
1392,24,61,1995,5,Male,5653 North Drive,"$26,023 ","$53,061 ","$84,073 ",743,3
1949,28,67,1991,7,Female,993 Ninth Street,"$21,796 ","$44,444 ","$130,382 ",706,1
1881,67,67,1952,9,Male,159 Mill Street,"$22,321 ","$56,542 ","$9,097 ",733,6
1706,24,67,1995,4,Female,165 Plum Avenue,"$13,161 ","$26,839 ","$70,077 ",805,2
848,51,69,1968,5,Male,166 River Drive,"$33,529 ","$68,362 ","$96,182 ",711,2
1044,30,60,1989,6,Male,978 Wessex Avenue,"$22,388 ","$45,649 ","$150,985 ",693,1
1112,34,66,1985,11,Female,5411 Madison Avenue,"$14,665 ","$29,897 ","$27,736 ",760,6
802,35,67,1984,3,Female,3369 Wessex Avenue,"$29,367 ","$59,872 ","$95,927 ",752,4
859,51,72,1968,4,Male,865 Wessex Lane,"$15,955 ","$32,531 ","$78,193 ",631,4
441,41,64,1978,6,Female,608 Washington Drive,"$22,613 ","$46,108 ","$64,994 ",635,1
879,54,66,1966,2,Male,938 Forest Street,"$11,140 ","$22,714 ","$27,227 ",702,3
1437,77,65,1942,4,Female,456 Birch Lane,"$19,640 ","$44,807 ","$13,730 ",751,4
1413,39,65,1980,5,Female,796 Sussex Avenue,"$15,285 ","$31,170 ","$33,165 ",685,5
1710,33,69,1986,10,Female,928 Bayview Street,"$19,635 ","$40,029 ",$0 ,787,3
1037,38,67,1981,9,Male,889 Forest Lane,"$24,992 ","$50,957 ","$73,187 ",653,2
966,26,69,1993,4,Female,445 Fourth Lane,"$11,763 ","$23,987 ","$39,071 ",630,1
107,50,70,1970,1,Male,1504 Lincoln Drive,"$13,123 ","$26,758 ","$41,064 ",734,5
1247,69,71,1950,9,Female,6466 Ninth Drive,"$21,654 ","$44,152 ","$90,526 ",700,5
700,21,68,1998,12,Female,649 Second Avenue,"$91,487 ","$186,534 ","$233,746 ",590,1
1363,18,66,2002,2,Male,62715 Sixth Avenue,"$24,121 ","$49,185 ","$92,484 ",690,2
10,30,66,1990,2,Male,835 George Drive,"$28,871 ","$58,865 ","$94,134 ",727,2
1725,49,66,1970,9,Female,791 11th Boulevard,"$20,917 ","$42,652 ","$133,935 ",729,6
1145,43,65,1977,1,Female,7512 South Boulevard,"$36,825 ","$75,080 ","$35,268 ",747,3
864,56,69,1963,10,Female,7532 Park Boulevard,"$19,198 ","$39,146 ","$72,957 ",766,3
1357,75,65,1944,12,Female,402 Birch Boulevard,"$16,941 ","$11,410 ",$0 ,812,7
1344,61,65,1958,11,Male,186 Forest Avenue,"$22,974 ","$46,843 ","$66,529 ",736,2
1252,23,70,1996,7,Female,473 El Camino Street,"$25,900 ","$52,815 ","$77,064 ",658,2
935,18,71,2002,1,Female,197 George Drive,"$15,701 ","$32,014 ","$61,420 ",728,3
1748,44,71,1975,7,Female,6624 Valley Street,"$26,808 ","$54,659 ","$73,363 ",628,1
1123,44,66,1975,7,Male,6882 Forest Drive,"$13,683 ","$27,896 ","$42,046 ",710,3
546,51,68,1969,1,Male,599 East Lane,"$25,111 ","$51,196 ","$26,617 ",681,3
430,52,67,1967,5,Female,903 Hill Boulevard,"$26,168 ","$53,350 ","$128,676 ",685,5
61,44,65,1976,2,Female,4121 Mountain View Boulevard,"$45,812 ","$93,406 ","$151,935 ",801,3
1621,66,69,1953,9,Male,900 Catherine Street,"$36,323 ","$74,059 ","$144,396 ",744,4
413,21,70,1998,3,Male,1848 Mountain View Avenue,"$25,025 ","$51,028 ","$105,239 ",660,2
269,21,69,1998,5,Female,537 Fourth Lane,"$19,000 ","$38,739 ",$0 ,689,3
37,41,60,1978,7,Female,533 Sussex Drive,"$17,013 ","$34,690 ","$48,954 ",683,4
1793,37,63,1982,8,Male,5608 Hillside Avenue,"$14,367 ","$29,297 ","$36,303 ",825,4
1846,82,64,1937,10,Male,635 Sussex Drive,"$14,191 ","$33,356 ",$938 ,566,4
116,31,68,1988,8,Male,168 Sussex Boulevard,"$32,973 ","$67,230 ","$45,269 ",685,2
752,65,64,1954,6,Female,5814 Lincoln Lane,"$27,376 ","$64,829 ","$15,537 ",664,3
1185,29,66,1990,11,Female,5493 Catherine Drive,"$33,093 ","$67,473 ","$140,270 ",780,1
683,61,66,1959,1,Male,201 Grant Drive,"$25,031 ","$51,039 ",$0 ,704,5
903,25,67,1994,8,Male,2484 Essex Avenue,"$29,231 ","$59,599 ","$79,126 ",717,5
559,56,59,1963,5,Male,593 Valley Stream Drive,"$17,394 ","$35,468 ","$53,185 ",490,2
1338,33,67,1986,12,Male,12 12th Avenue,"$23,060 ","$47,023 ",$0 ,765,2
75,80,66,1939,12,Female,6328 Forest Street,"$18,528 ","$22,326 ","$1,620 ",564,4
861,22,67,1997,7,Female,919 First Street,"$20,147 ","$41,080 ","$106,545 ",793,1
100,56,66,1963,9,Male,3982 Ocean View Street,"$24,005 ","$48,944 ","$79,960 ",813,7
1140,44,65,1975,7,Male,591 South Avenue,"$27,149 ","$55,351 ","$152,645 ",703,6
531,18,68,2001,12,Male,6294 Essex Drive,"$14,470 ","$29,497 ","$66,044 ",722,3
279,25,64,1995,2,Female,940 Plum Boulevard,"$34,122 ","$69,572 ","$137,845 ",753,2
362,37,59,1983,1,Male,6680 River Avenue,"$23,889 ","$48,710 ","$59,824 ",792,3
1458,32,66,1987,6,Male,6106 Norfolk Boulevard,"$17,536 ","$35,755 ","$61,748 ",708,4
976,67,69,1952,8,Female,198 Lincoln Street,"$30,736 ","$62,669 ","$70,317 ",760,5
71,39,69,1980,5,Male,164 Ocean View Street,"$16,087 ","$32,801 ","$44,496 ",701,2
375,50,66,1970,2,Female,4492 Grant Drive,"$18,444 ","$37,617 ","$57,746 ",695,3
403,33,72,1986,7,Male,699 Third Avenue,"$17,898 ","$36,496 ","$119,670 ",759,1
983,77,67,1942,8,Male,8407 Forest Drive,"$20,447 ","$47,993 ","$3,080 ",827,5
435,71,66,1948,8,Female,5023 11th Avenue,"$15,881 ","$23,350 ","$19,515 ",679,2
542,52,65,1967,7,Female,4092 El Camino Lane,"$14,465 ","$29,496 ","$49,681 ",704,5
1090,59,66,1960,10,Female,102 Burns Boulevard,"$21,005 ","$42,825 ","$105,122 ",850,5
60,47,64,1972,8,Female,467 Birch Avenue,"$16,703 ","$34,057 ","$59,247 ",655,4
287,42,73,1977,8,Female,152 El Camino Boulevard,"$21,178 ","$43,181 ","$57,199 ",710,3
1857,32,66,1987,8,Male,4063 Burns Boulevard,"$47,698 ","$97,248 ","$197,100 ",775,5
1291,43,64,1976,11,Male,582 Essex Street,"$17,101 ","$34,869 ","$53,381 ",699,2
408,58,62,1961,4,Female,690 Hill Lane,"$15,371 ","$31,343 ","$49,537 ",741,3
173,63,62,1956,5,Female,440 North Street,"$16,665 ","$30,399 ","$19,404 ",668,4
1787,52,66,1967,9,Female,417 Hill Lane,"$28,583 ","$58,278 ","$51,539 ",689,6
1800,62,55,1958,2,Male,506 Washington Lane,"$14,038 ","$9,445 ","$14,856 ",641,2
438,32,66,1987,10,Female,12960 El Camino Lane,"$16,691 ","$34,034 ","$55,846 ",633,2
1988,59,67,1960,8,Male,763 Essex Avenue,"$53,676 ","$109,440 ","$180,865 ",737,5
1143,20,61,2000,2,Female,72 Lexington Avenue,"$30,587 ","$62,365 ","$137,710 ",606,1
1250,85,67,1935,1,Female,872 Lake Avenue,"$15,262 ","$38,499 ","$1,493 ",746,5
1767,21,65,1998,9,Female,3208 El Camino Street,"$23,355 ","$47,622 ","$87,054 ",709,2
1072,48,62,1972,1,Female,940 First Drive,"$19,627 ","$40,017 ","$75,377 ",648,1
1841,28,71,1991,5,Female,672 Grant Lane,"$19,805 ","$40,381 ","$63,008 ",730,3
1202,63,65,1956,10,Female,881 Ocean View Street,$0 ,$4 ,$0 ,691,3
235,32,67,1987,12,Female,7012 11th Lane,"$23,874 ","$48,676 ","$110,589 ",721,4
1766,62,66,1957,9,Male,6076 Bayview Boulevard,"$9,995 ","$20,377 ","$12,092 ",789,4
1702,53,68,1967,2,Female,75011 Lafayette Drive,"$19,851 ","$40,470 ","$87,086 ",691,5
1142,52,62,1967,3,Male,544 Main Drive,"$38,878 ","$79,272 ","$107,029 ",716,3
1653,42,63,1978,1,Male,603 Rose Avenue,"$29,261 ","$59,663 ","$89,579 ",681,1
1982,30,71,1990,2,Male,5737 Washington Boulevard,"$34,043 ","$69,412 ","$64,273 ",699,2
1423,23,55,1996,3,Female,989 Hill Avenue,"$11,204 ","$22,844 ","$37,625 ",689,1
48,69,63,1950,4,Male,5233 Valley Stream Street,"$20,993 ","$16,542 ","$36,831 ",733,3
1582,23,71,1996,10,Female,515 Tenth Lane,"$29,174 ","$59,479 ","$69,645 ",688,1
656,61,64,1958,5,Female,98 Ninth Street,"$25,814 ","$52,633 ","$137,109 ",704,1
500,21,67,1998,4,Female,4497 Summit Boulevard,"$15,286 ","$31,167 ","$29,342 ",749,3
1862,25,65,1994,4,Female,7111 Lexington Avenue,"$18,568 ","$37,864 ","$57,052 ",686,1
1850,18,61,2001,9,Female,293 South Street,"$16,183 ","$32,998 ","$45,196 ",736,1
1808,31,69,1988,8,Female,1415 Sixth Street,"$17,329 ","$35,331 ","$55,566 ",697,4
277,46,68,1974,2,Male,2292 South Street,"$15,568 ","$31,739 ","$81,905 ",799,5
1716,18,65,2001,4,Female,1692 Hillside Avenue,"$12,583 ","$25,654 ","$55,761 ",746,1
516,35,66,1984,10,Male,34 Summit Drive,"$16,942 ","$34,542 ","$35,474 ",697,4
620,26,61,1993,5,Male,930 Mill Drive,"$16,397 ","$33,437 ","$56,690 ",588,1
159,53,69,1966,7,Male,274 Summit Street,"$13,799 ","$28,134 ","$20,231 ",707,3
478,54,71,1965,9,Male,9939 Mill Lane,"$35,710 ","$72,807 ",$0 ,803,3
772,62,65,1957,10,Female,24684 Ocean View Boulevard,"$22,599 ","$46,075 ","$139,335 ",741,3
1537,35,69,1984,6,Female,4395 Bayview Lane,"$17,760 ","$36,213 ","$48,364 ",637,1
1429,62,66,1957,7,Female,4823 Lincoln Drive,"$16,459 ","$33,556 ","$10,619 ",799,4
1228,54,61,1965,7,Male,456 Sixth Boulevard,"$23,287 ","$47,482 ","$59,590 ",726,5
991,52,60,1967,8,Male,3740 Ocean Lane,"$18,110 ","$36,927 ","$54,145 ",554,1
1249,18,65,2002,1,Female,24 Lafayette Street,"$19,681 ","$40,131 ","$48,468 ",721,1
1242,52,69,1967,10,Female,549 Tenth Avenue,"$14,963 ","$30,509 ","$56,953 ",641,2
1759,87,69,1932,11,Female,983 George Boulevard,"$22,270 ","$33,279 ","$1,642 ",778,6
1058,61,67,1958,3,Male,5363 Tenth Lane,"$17,261 ","$35,196 ","$51,751 ",684,4
1730,52,65,1967,10,Female,445 West Boulevard,"$21,642 ","$44,128 ","$148,684 ",739,3
1632,20,70,1999,8,Female,885 Bayview Lane,"$22,214 ","$45,292 ","$88,917 ",660,4
1224,42,66,1977,9,Male,763 Lexington Avenue,"$26,224 ","$53,464 ","$20,683 ",751,4
1940,40,65,1979,10,Female,464 Lake Drive,"$13,177 ","$26,865 ","$19,529 ",826,5
1132,18,69,2002,2,Female,2668 Lafayette Avenue,"$20,392 ","$41,579 ","$50,190 ",694,2
895,46,70,1973,8,Female,9503 South Street,"$15,515 ","$31,632 ","$76,538 ",832,3
1556,30,67,1989,7,Female,594 Mountain View Street,"$23,679 ","$48,277 ","$110,153 ",740,4
1025,19,62,2000,10,Male,122 11th Drive,"$16,393 ","$33,426 ","$51,699 ",664,4
1972,73,68,1946,3,Female,3802 Maple Street,"$9,389 ","$13,089 ","$10,928 ",772,4
86,24,65,1995,6,Male,7675 Main Boulevard,"$11,384 ","$23,212 ","$25,138 ",799,3
344,18,63,2002,1,Male,7193 George Boulevard,"$24,074 ","$49,084 ","$106,863 ",577,3
1189,63,68,1956,11,Female,412 Spruce Boulevard,"$15,490 ","$31,582 ","$23,359 ",693,4
921,74,66,1945,5,Male,960 Mill Lane,"$26,072 ","$54,013 ","$3,628 ",779,8
393,41,64,1978,12,Male,3536 Burns Street,"$15,884 ","$32,387 ","$65,171 ",765,1
1254,61,65,1959,2,Female,576 Jefferson Boulevard,"$16,978 ","$34,619 ","$13,326 ",747,5
212,52,67,1968,2,Male,142 First Drive,"$13,799 ","$28,137 ","$88,482 ",797,6
1262,56,68,1963,11,Female,5814 Ocean Street,"$13,723 ","$27,981 ","$62,926 ",717,3
122,65,66,1954,3,Female,6303 South Boulevard,"$19,237 ","$39,221 ","$45,409 ",786,4
1118,25,70,1994,8,Female,166 Littlewood Lane,"$40,761 ","$83,104 ","$222,502 ",714,5
974,59,65,1960,9,Male,948 Federal Drive,"$23,966 ","$48,867 ","$92,873 ",644,2
1274,49,61,1970,4,Female,824 West Drive,"$24,260 ","$49,464 ","$123,198 ",705,6
1453,37,73,1982,11,Female,4830 Ocean Drive,"$17,716 ","$36,122 ","$51,593 ",641,2
337,20,74,1999,9,Male,2539 Hill Street,"$22,701 ","$46,284 ","$46,220 ",850,1
1023,49,69,1970,10,Female,990 Burns Boulevard,"$23,879 ","$48,688 ","$81,995 ",679,1
1903,50,68,1969,9,Female,9794 Essex Lane,"$35,031 ","$71,427 ","$115,702 ",709,3
604,60,65,1959,12,Male,53 Madison Street,"$34,744 ","$70,840 ","$52,578 ",736,4
1637,32,66,1988,2,Female,8445 11th Lane,"$26,878 ","$54,804 ","$172,493 ",687,2
1470,88,57,1931,9,Male,636 Main Avenue,"$13,088 ","$22,371 ",$994 ,700,4
1856,51,65,1968,11,Male,1209 George Drive,"$18,376 ","$37,467 ","$50,461 ",784,4
907,32,71,1987,11,Male,2426 Littlewood Avenue,"$30,650 ","$62,492 ","$18,680 ",686,3
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,"$17,222 ","$35,119 ","$57,463 ",850,3
674,63,66,1957,1,Female,13 Sixth Boulevard,"$13,805 ","$28,147 ","$25,987 ",756,7
1665,19,62,2001,1,Male,3804 Ninth Street,"$31,677 ","$64,585 ","$121,851 ",665,1
548,33,69,1986,6,Male,81 Wessex Drive,"$14,709 ","$29,996 ","$44,313 ",809,4
209,61,67,1959,1,Female,2111 Burns Street,"$14,322 ","$29,206 ","$25,966 ",716,6
730,51,69,1968,8,Male,932 Bayview Avenue,"$41,663 ","$84,944 ","$57,746 ",713,3
670,21,71,1998,3,Female,7469 El Camino Street,"$11,773 ","$24,006 ","$57,226 ",801,2
627,50,62,1969,11,Male,6669 Burns Street,"$22,401 ","$45,674 ","$83,331 ",717,1
924,48,75,1972,1,Female,6126 Ocean View Boulevard,"$19,810 ","$40,392 ","$52,417 ",645,1
894,41,68,1978,5,Female,1071 Lafayette Street,"$19,781 ","$40,334 ","$65,793 ",597,3
1633,36,65,1984,1,Male,4172 Federal Drive,"$21,053 ","$42,927 ","$132,343 ",687,4
1593,24,69,1995,12,Male,652 Maple Street,"$18,208 ","$37,122 ","$58,984 ",753,4
720,36,65,1983,5,Female,980 Federal Drive,"$9,710 ","$19,800 ","$40,038 ",682,3
264,49,67,1970,8,Male,468 Park Lane,"$21,728 ","$44,303 ","$53,407 ",696,1
827,61,71,1958,4,Female,9189 Valley Street,"$15,194 ","$30,984 ","$39,222 ",616,4
414,45,66,1975,1,Female,471 Eighth Lane,"$55,362 ","$112,875 ","$44,432 ",709,2
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,"$14,406 ","$29,371 ","$32,300 ",715,2
843,35,64,1984,8,Male,4238 Lexington Lane,"$13,891 ","$28,325 ","$38,658 ",822,6
1008,52,69,1968,2,Female,38688 First Avenue,"$22,296 ","$45,462 ","$68,494 ",657,5
1834,32,66,1987,7,Female,767 Park Drive,"$17,444 ","$35,565 ","$54,634 ",681,3
1126,18,64,2002,1,Male,3578 Pine Lane,"$20,570 ","$41,940 ","$82,593 ",710,1
881,61,70,1958,3,Female,4155 Spruce Avenue,"$28,663 ","$58,433 ","$48,231 ",696,4
679,57,69,1962,11,Male,1690 Main Avenue,"$16,809 ","$34,272 ","$39,514 ",765,4
1333,18,69,2001,9,Male,38 Valley Stream Street,"$34,974 ","$71,312 ","$200,793 ",741,4
398,49,69,1970,11,Female,6999 Lexington Lane,"$18,344 ","$37,401 ","$76,201 ",737,4
151,18,65,2002,2,Female,303 Lexington Drive,"$27,916 ","$56,921 ","$115,330 ",823,1
106,52,60,1967,10,Male,146 Plum Avenue,"$14,691 ","$29,957 ","$60,321 ",624,5
1784,51,68,1969,1,Male,6310 El Camino Drive,"$21,680 ","$44,206 ","$62,813 ",690,1
1924,47,57,1973,1,Male,605 Hillside Boulevard,"$18,730 ","$38,190 ","$81,968 ",652,1
671,37,66,1982,4,Female,363 Main Lane,"$16,689 ","$34,032 ","$68,762 ",769,2
1472,43,69,1976,6,Male,33 Bayview Avenue,"$17,751 ","$36,189 ","$16,988 ",694,3
855,51,65,1969,1,Male,1047 Seventh Street,"$11,061 ","$22,557 ","$63,019 ",699,5
981,44,68,1975,11,Male,4169 Fourth Lane,"$27,544 ","$56,163 ","$104,767 ",671,1
1030,44,71,1975,10,Male,168 Mill Drive,"$22,050 ","$44,963 ","$90,682 ",705,4
384,20,68,1999,11,Male,76089 Grant Boulevard,"$19,200 ","$39,144 ","$55,347 ",702,1
80,82,67,1937,8,Female,362 Martin Luther King Street,"$15,090 ","$21,815 ","$1,597 ",498,5
1331,49,70,1971,2,Female,6661 Mill Lane,"$24,044 ","$49,026 ","$83,385 ",718,1
205,38,68,1982,1,Male,839 Essex Lane,"$19,560 ","$39,882 ","$77,817 ",809,4
1048,59,63,1960,12,Female,265 Ocean Drive,"$26,422 ","$53,878 ","$78,143 ",779,4
1801,18,64,2001,9,Female,3371 Madison Boulevard,"$15,520 ","$31,644 ","$70,064 ",480,1
1490,30,69,1989,4,Female,145 Spruce Street,"$20,522 ","$41,839 ","$46,226 ",761,4
818,54,66,1965,3,Female,2571 Plum Avenue,"$15,318 ","$31,240 ","$26,005 ",770,5
1463,80,69,1940,1,Female,221 Catherine Boulevard,"$14,515 ","$9,766 ",$66 ,732,4
1835,25,65,1994,8,Female,355 Burns Boulevard,"$16,519 ","$33,682 ","$42,690 ",793,1
952,29,66,1990,5,Male,7135 Ninth Lane,"$62,177 ","$126,775 ","$28,869 ",685,2
616,45,72,1974,5,Female,4173 Wessex Avenue,"$17,076 ","$34,817 ","$63,313 ",586,1
638,65,65,1955,2,Female,674 Elm Boulevard,"$25,102 ","$16,889 ","$38,489 ",679,5
1366,25,63,1994,9,Female,212 Lincoln Lane,"$19,617 ","$40,000 ","$127,951 ",767,3
